,BidOpen,BidClose,BidHigh,BidLow,AskOpen,AskClose,AskHigh,AskLow
1261,-0.5652100199211674,-0.56459127488354,-0.593364525733719,-0.5517970401691201,-0.5689545666257345,-0.5688267683185018,-0.5953211399404523,-0.554109444327068
1262,-0.5660577289874169,-0.5654383735705295,-0.593364525733719,-0.5501057082452405,-0.5689545666257345,-0.5696738670055055,-0.5967673330497689,-0.5541939573209334
1263,-0.5668206671470415,-0.5815332486234723,-0.5958315610378548,-0.5644820295982953,-0.5706482618452782,-0.5856840321897465,-0.5976180348787636,-0.5675470103528397
1264,-0.5821642012461297,-0.5772977551884964,-0.607826456826885,-0.5631289640591888,-0.5858915188211853,-0.5809402795425598,-0.6095278604849028,-0.5666173674202497
1265,-0.5787733649811457,-0.5767047861075838,-0.6018715440238083,-0.5610993657505219,-0.581657280772319,-0.5815332486234581,-0.6035729476818261,-0.5641664905979269
1266,-0.5789429067943956,-0.5764506565014926,-0.6061250531688529,-0.5619450317124688,-0.5833509759918627,-0.5806861499364686,-0.606975754997876,-0.5641664905979269
1267,-0.5779256559148962,-0.589157136806449,-0.6069757549978618,-0.5732769556025374,-0.581657280772319,-0.593392630241425,-0.6095278604849028,-0.57515317980139
1268,-0.5920823973212492,-0.5984752223634047,-0.6211824755423123,-0.5805496828752581,-0.5952068425286825,-0.6027107157983806,-0.6231390897490314,-0.5836044791886792
1269,-0.5999660916373557,-0.5967810249894256,-0.6214376860910136,-0.5847780126849784,-0.603675318626415,-0.6010165184244016,-0.6239897915780404,-0.5869849989435778
1270,-0.5974229644386071,-0.5967810249894256,-0.6239897915780404,-0.5805496828752581,-0.5994410805775487,-0.5999152901313067,-0.6256911952360582,-0.5836044791886792
1271,-0.5965752553723718,-0.5925455315544355,-0.6205869842620189,-0.5783509513742047,-0.6011347757970924,-0.5967810249893972,-0.6239897915780404,-0.581069089372491
1272,-0.5940321281736232,-0.5950868276154324,-0.6208421948107059,-0.5780126849894316,-0.5969005377482262,-0.5984752223634047,-0.6222883879200367,-0.581069089372491
1273,-0.5965752553723718,-0.5908513341804422,-0.6188855806039868,-0.5772515856236708,-0.5994410805775487,-0.593392630241425,-0.6205869842620046,-0.5802239594337664
1274,-0.5923367100411099,-0.589495976281242,-0.6146320714589422,-0.5737843551797113,-0.5952068425286825,-0.5925455315544212,-0.61633347511696,-0.5752376927952696
1275,-0.5914890009748746,-0.5908513341804422,-0.6205869842620189,-0.579281183932352,-0.5952068425286825,-0.5942397289284145,-0.6214376860910136,-0.5827593492499403
1276,-0.5897935828423755,-0.5725540025413096,-0.6018715440238083,-0.5695560253699767,-0.5943599949189178,-0.5756035578144889,-0.6032326669502339,-0.5734629199239407
1277,-0.5740261942101483,-0.5883100381194453,-0.6017014036580122,-0.5720930232558032,-0.5765761951136881,-0.5928843710292142,-0.6035729476818261,-0.5744770758504103
1278,-0.5897935828423755,-0.6001694197374121,-0.6188855806039868,-0.581395348837205,-0.5918194520895952,-0.6035578144853844,-0.6197362824330099,-0.5836044791886792
1279,-0.6016615097698548,-0.5993223210504084,-0.6265418970650671,-0.5864693446088864,-0.6028284710166361,-0.6035578144853844,-0.629944704381117,-0.5879991548700616
1280,-0.6008138007036052,-0.5993223210504084,-0.6282433007230992,-0.5839323467230457,-0.6056230681288923,-0.6027107157983806,-0.6307954062101118,-0.5879146418761962
1281,-0.5999660916373557,-0.5984752223634047,-0.6273925988940761,-0.5839323467230457,-0.603675318626415,-0.6018636171113911,-0.628243300723085,-0.5878301288823167
1282,-0.5991183825711062,-0.6004235493435033,-0.6256911952360724,-0.5816490486257919,-0.6011347757970924,-0.6060991105463813,-0.6265418970650671,-0.5861398690048674
1283,-0.6035264697156038,-0.6010165184244016,-0.6265418970650671,-0.5832558139534854,-0.6070627090655023,-0.6027107157983806,-0.6290940025520939,-0.5861398690048674
1284,-0.6042046369686034,-0.613722998729358,-0.630795406210126,-0.5949260042283271,-0.608756404285046,-0.617958492164334,-0.6316461080391207,-0.5979716881470551
1285,-0.6167507311490681,-0.6027107157984091,-0.6316461080391207,-0.5964482029598202,-0.6198501079730647,-0.6063532401524725,-0.6341982135261475,-0.5989013310796452
1286,-0.6046284915017281,-0.6018636171114053,-0.6273925988940761,-0.5873150105708191,-0.6096032518948249,-0.6060991105463813,-0.6265418970650671,-0.5907880836678601
1287,-0.6033569279023538,-0.609826344769175,-0.6280731603572889,-0.5932346723044333,-0.6045221662361797,-0.6145700974163475,-0.6307954062101118,-0.595436298330867
1288,-0.6109863094985855,-0.609487505294382,-0.6358996171841795,-0.5932346723044333,-0.6146843375534559,-0.6128759000423543,-0.6384517226711921,-0.595436298330867
1289,-0.611834018564835,-0.6067767894959815,-0.6358996171841795,-0.5915433403805537,-0.6146843375534559,-0.6101651842439537,-0.6384517226711921,-0.5937460384534177
1290,-0.6082736404865869,-0.589157136806449,-0.6188855806039868,-0.588160676532766,-0.6112969471143685,-0.593392630241425,-0.6205869842620046,-0.5903655186985048
1291,-0.590641291908625,-0.5973739940703098,-0.6197362824329957,-0.5805496828752581,-0.5943599949189178,-0.6018636171113911,-0.6222883879200367,-0.5836044791886792
1292,-0.5988640698512313,-0.6025412960609913,-0.6273925988940761,-0.5839323467230457,-0.6028284710166361,-0.6060991105463813,-0.629944704381117,-0.5867314599619675
1293,-0.6040350951553535,-0.6018636171114053,-0.630795406210126,-0.5847780126849784,-0.6070627090655023,-0.6052520118593776,-0.6333475116971385,-0.5869849989435778
1294,-0.6042046369686034,-0.6018636171114053,-0.630795406210126,-0.5845243128964057,-0.6070627090655023,-0.6060991105463813,-0.6316461080391207,-0.5878301288823167
1295,-0.6033569279023538,-0.611181702668361,-0.6324968098681296,-0.5936575052854067,-0.6070627090655023,-0.615501905972053,-0.6350489153551706,-0.5955208113247465
1296,-0.6135294366973341,-0.6018636171114053,-0.6324968098681296,-0.5959408033826605,-0.6155311851632206,-0.6060991105463813,-0.6341982135261475,-0.5979716881470551
1297,-0.6042046369686034,-0.6018636171114053,-0.6324968098681296,-0.5847780126849784,-0.607909556675267,-0.6069462092333708,-0.6341982135261475,-0.5878301288823167
1298,-0.6033569279023538,-0.6095722151630838,-0.6274776690769812,-0.5928964059196602,-0.6070627090655023,-0.6130453197797578,-0.629944704381117,-0.595436298330867
1299,-0.6092908913661006,-0.5992376111817066,-0.6256911952360724,-0.589006342494713,-0.613160011855868,-0.6035578144853844,-0.6293492131007952,-0.5922248045636991
1300,-0.6008138007036052,-0.5972045743329204,-0.6205869842620189,-0.5812262156448185,-0.603675318626415,-0.6018636171113911,-0.6214376860910136,-0.5836044791886792
1301,-0.5999660916373557,-0.591274883523937,-0.6188855806039868,-0.5830866807610988,-0.6028284710166361,-0.5950868276154182,-0.6197362824330099,-0.5861398690048674
1302,-0.595727546306108,-0.5840745446844693,-0.6137813696299332,-0.5754756871035909,-0.5985942329677698,-0.5874629394324415,-0.6146320714589564,-0.5776885696175782
1303,-0.5855550375111278,-0.5908513341804422,-0.6120799659719154,-0.5736997885835109,-0.5884320616504937,-0.5950868276154182,-0.6146320714589564,-0.5768434396788393
1304,-0.5931844191073736,-0.5942397289284287,-0.6205869842620189,-0.5786892177589777,-0.5943599949189178,-0.5981363828886117,-0.6222883879200367,-0.5803929854215113
1305,-0.5940321281736232,-0.5773824650571981,-0.6026371756699263,-0.574630021141644,-0.5977473853579909,-0.5806861499364686,-0.605274351339844,-0.5783646735685579
1306,-0.5770779468486467,-0.5764506565014926,-0.6022968949383198,-0.5589852008456688,-0.5809798026845101,-0.5792460821685665,-0.6044236495108493,-0.5607859708430141
1307,-0.5753825287161476,-0.5756035578144889,-0.6027222458528314,-0.560253699788575,-0.5799635855527754,-0.5789919525624612,-0.605274351339844,-0.5624762307204776
1308,-0.5779256559148962,-0.5787378229563842,-0.604423649510835,-0.565835095137416,-0.581657280772319,-0.5832274459974656,-0.6070608251807812,-0.5683921402915786
1309,-0.5804687831136448,-0.5705209656925092,-0.6001701403658046,-0.567019027484136,-0.5850446712114064,-0.5756035578144889,-0.6010208421947993,-0.5683921402915786
1310,-0.572839401517399,-0.5595086827615461,-0.5829008932369106,-0.5543340380549608,-0.5731888046745865,-0.5628970775095326,-0.584091875797526,-0.5557151912106519
1311,-0.5601237655236702,-0.5654383735705295,-0.5891110165886744,-0.5517970401691201,-0.5638734809671035,-0.5689114781872036,-0.5916631220757154,-0.5548700612719131
1312,-0.5660577289874169,-0.5874629394324558,-0.5950659293917369,-0.5695560253699767,-0.5689545666257345,-0.5921219822109265,-0.5967673330497689,-0.5730403549545713
1313,-0.588945873776126,-0.5849216433714588,-0.6120799659719154,-0.5704016913319236,-0.5935131473091388,-0.5883100381194453,-0.6146320714589564,-0.5734629199239407
1314,-0.5855550375111278,-0.5671325709445227,-0.5899617184176833,-0.5653276955602564,-0.5884320616504937,-0.5705209656925092,-0.5916631220757154,-0.5675470103528397
1315,-0.5711439833849141,-0.5612028801355393,-0.5882603147596654,-0.5509513742071874,-0.5734428589575202,-0.5660313426514136,-0.5899617184176833,-0.5525882104373494
1316,-0.5618191836561692,-0.5569673867005633,-0.5840068056146208,-0.5433403805496795,-0.565567176186633,-0.5604404913172374,-0.5857082092726387,-0.5464187618846381
1317,-0.5592760564574206,-0.5518847945785836,-0.582305401956603,-0.5416490486257857,-0.5621797857475457,-0.5573062261753421,-0.584857507443644,-0.5438833720684499
1318,-0.5558852201924367,-0.5595933926302621,-0.5831561037856261,-0.5430866807611068,-0.560486090528002,-0.5625582380347254,-0.5857082092726387,-0.5460807099091483
1319,-0.5592760564574206,-0.5561202880135596,-0.582305401956603,-0.5492600422832936,-0.5634500571622141,-0.5612028801355251,-0.5857082092726387,-0.5523346714557391
1320,-0.5584283473911853,-0.537484116899634,-0.5652913653764386,-0.5399577167018919,-0.561332938137781,-0.5412960609911011,-0.5678434708634512,-0.542784703148115
1321,-0.5389310388674744,-0.544260906395607,-0.5678434708634654,-0.529133192388997,-0.5427022907227723,-0.5476493011435792,-0.5699702254359806,-0.5328966828649868
1322,-0.5457127113974565,-0.5603557814485356,-0.5698851552530755,-0.5424947145877326,-0.5494770716009612,-0.5642524354087186,-0.5720969800085101,-0.5443904500316847
1323,-0.5618191836561692,-0.5679796696315123,-0.5874096129306565,-0.5543340380549608,-0.5652284371427356,-0.572723422278699,-0.5882603147596654,-0.5565603211493766
1324,-0.5694485652524008,-0.5654383735705295,-0.5916631220757012,-0.5492600422832936,-0.5736969132404681,-0.5676408301567193,-0.5943853679285382,-0.5528417494189739
1325,-0.5669054380536664,-0.5653536637018277,-0.5950659293917369,-0.5534883720930281,-0.5689545666257345,-0.5677255400254211,-0.5965121225010677,-0.5557151912106519
1326,-0.5668206671470415,-0.5586615840745566,-0.5891110165886744,-0.5466384778012667,-0.5689545666257345,-0.5612028801355251,-0.5899617184176833,-0.5497992816395509
1327,-0.5601237655236702,-0.5612028801355393,-0.5848575074436297,-0.5450317124735733,-0.5621797857475457,-0.5646759847522276,-0.5865589111016618,-0.5481090217621016
1328,-0.5626668927224188,-0.5637441761965363,-0.5916631220757012,-0.5467230443974529,-0.5664140237964119,-0.5679796696315123,-0.5942152275627421,-0.5497992816395509
1329,-0.5663968126139167,-0.5638288860652381,-0.5865589111016476,-0.5475687103593998,-0.5689545666257345,-0.5679796696315123,-0.5891110165886886,-0.5497992816395509
1330,-0.5643623108549178,-0.5586615840745566,-0.5848575074436297,-0.5450317124735733,-0.5681077190159556,-0.5620499788225288,-0.5865589111016618,-0.5489541517008121
1331,-0.5601237655236702,-0.5756035578144889,-0.5865589111016476,-0.5594080338266281,-0.5638734809671035,-0.5807708598051704,-0.5898766482347924,-0.5624762307204776
1332,-0.5787733649811457,-0.5883100381194453,-0.6061250531688529,-0.575813953488364,-0.5813185417284217,-0.5925455315544212,-0.6091875797532964,-0.5777730826114578
1333,-0.5897935828423755,-0.582380347310476,-0.6112292641429065,-0.5737843551797113,-0.5941059406359699,-0.5866158407454378,-0.6137813696299332,-0.5743080498626654
1334,-0.5830119103123792,-0.5837357052096621,-0.6112292641429065,-0.567019027484136,-0.5868230511919421,-0.5883100381194453,-0.6137813696299332,-0.5700824001690279
1335,-0.583859619378643,-0.5936467598475303,-0.6129306678009385,-0.5754756871035909,-0.5876698988017068,-0.5967810249893972,-0.6155678434708562,-0.5785336995563171
1336,-0.5931844191073736,-0.590512494705635,-0.6205869842620189,-0.5751374207188178,-0.5969005377482262,-0.5942397289284145,-0.6214376860910136,-0.5785336995563171
1337,-0.5940321281736232,-0.5967810249894256,-0.6231390897490456,-0.5864693446088864,-0.5978320701189688,-0.6010165184244016,-0.6257762654189634,-0.5886752588210413
1338,-0.5977620480651069,-0.5992376111817066,-0.6265418970650671,-0.5830866807610988,-0.6019816234068713,-0.6027107157983806,-0.6286686516375966,-0.5878301288823167
1339,-0.5991183825711062,-0.593392630241425,-0.619991492981697,-0.5799577167018981,-0.602913155777614,-0.5950868276154182,-0.6222883879200367,-0.5827593492499403
1340,-0.5948798372398585,-0.5942397289284287,-0.6214376860910136,-0.5802959830866854,-0.5985942329677698,-0.5977975434138045,-0.6246703530412532,-0.5827593492499403
1341,-0.595727546306108,-0.5959339263024219,-0.6222883879200225,-0.5822410147991519,-0.5985942329677698,-0.6000000000000085,-0.6231390897490314,-0.5844496091274038
1342,-0.595727546306108,-0.5772977551884964,-0.6018715440238083,-0.5771670190274705,-0.6003726129482914,-0.5806861499364686,-0.6044236495108493,-0.5794633424889071
1343,-0.5804687831136448,-0.5781448538754859,-0.607826456826885,-0.5661733615222033,-0.5825041283820838,-0.5815332486234581,-0.6095278604849028,-0.5675470103528397
1344,-0.5796210740473953,-0.5806861499364686,-0.6061250531688529,-0.5627906976744157,-0.5825041283820838,-0.5849216433714446,-0.6071458953636721,-0.5650116205366515
1345,-0.5847073284448783,-0.5832274459974656,-0.6129306678009385,-0.5686257928118437,-0.5884320616504937,-0.5874629394324415,-0.6146320714589564,-0.5717726600464772
1346,-0.5821642012461297,-0.5772977551884964,-0.607826456826885,-0.5661733615222033,-0.5867383664309642,-0.5815332486234581,-0.6102084219481014,-0.569237270230289
1347,-0.5796210740473953,-0.5764506565014926,-0.5993194385367815,-0.5610147991543357,-0.5833509759918627,-0.5806861499364686,-0.6027222458528172,-0.5633213606592022
1348,-0.5779256559148962,-0.570944515036004,-0.6001701403658046,-0.5577167019027485,-0.5808104331625401,-0.5756035578144889,-0.6027222458528172,-0.5599408409042894
1349,-0.5736871105836627,-0.5722151630665024,-0.6014461931093109,-0.5594080338266281,-0.5765761951136881,-0.5764506565014784,-0.6035729476818261,-0.5633213606592022
1350,-0.572839401517399,-0.5705209656925092,-0.5993194385367815,-0.5568710359408016,-0.5764068255917323,-0.5747564591274852,-0.6015312632922161,-0.5590957109655506
1351,-0.5711439833849141,-0.5696738670055197,-0.5984687367077726,-0.5562790697674416,-0.5757293475039091,-0.5734858110970009,-0.6010208421947993,-0.5590957109655506
1352,-0.5719916924511494,-0.568826768318516,-0.593364525733719,-0.5522198731500936,-0.5757293475039091,-0.5723845828038918,-0.5950659293917369,-0.5548700612719131
1353,-0.5711439833849141,-0.573062261753492,-0.6001701403658046,-0.5551797040169077,-0.5748824998941302,-0.576958915713675,-0.6027222458528172,-0.5574054510881012
1354,-0.574534819649898,-0.5857687420584483,-0.6018715440238083,-0.5695560253699767,-0.5765761951136881,-0.5891571368064348,-0.6044236495108493,-0.5726177899852161
1355,-0.5872504556436269,-0.5840745446844693,-0.6069757549978618,-0.567019027484136,-0.5905491806749268,-0.5879711986446381,-0.6095278604849028,-0.5696598351996585
1356,-0.5855550375111278,-0.5798390512494791,-0.6061250531688529,-0.5653276955602564,-0.5886014311724637,-0.5840745446844409,-0.6093577201190925,-0.5677160363405989
1357,-0.5821642012461297,-0.5772977551884964,-0.6069757549978618,-0.5619450317124688,-0.5858915188211853,-0.5815332486234581,-0.6091025095703912,-0.5650116205366515
1358,-0.5798753867672701,-0.5789919525624754,-0.6032326669502197,-0.5619450317124688,-0.5841978236016416,-0.5840745446844409,-0.6055295618885594,-0.5650116205366515
1359,-0.5813164921798943,-0.5764506565014926,-0.6069757549978618,-0.5636363636363626,-0.5850446712114064,-0.5798390512494649,-0.6086771586558797,-0.5675470103528397
1360,-0.5787733649811457,-0.5612028801355393,-0.5916631220757012,-0.5585623678646954,-0.5799635855527754,-0.5662854722575048,-0.5942152275627421,-0.5599408409042894
1361,-0.5635146017886683,-0.5668784413384174,-0.5925138239047101,-0.5484143763213467,-0.5675996104501024,-0.5697585768742073,-0.5954062101233575,-0.5514895415170002
1362,-0.5698724197855256,-0.5781448538754859,-0.5973628243300624,-0.5594080338266281,-0.5731888046745865,-0.5823803473104618,-0.5993194385367957,-0.5624762307204776
1363,-0.5796210740473953,-0.5747564591274994,-0.6035729476818261,-0.5627906976744157,-0.5825041283820838,-0.5806861499364686,-0.605274351339844,-0.5658567504753904
1364,-0.5770779468486467,-0.5747564591274994,-0.6027222458528314,-0.5594080338266281,-0.5808104331625401,-0.5789919525624612,-0.605274351339844,-0.5624762307204776
1365,-0.5770779468486467,-0.573062261753492,-0.6035729476818261,-0.5594080338266281,-0.5808104331625401,-0.576958915713675,-0.6044236495108493,-0.5624762307204776
1366,-0.574534819649898,-0.56459127488354,-0.593364525733719,-0.5543340380549608,-0.5779311512893202,-0.5688267683185018,-0.5959166312207458,-0.5574054510881012
1367,-0.5680074598397908,-0.5713680643795129,-0.5960017014036509,-0.5551797040169077,-0.5731888046745865,-0.5764506565014784,-0.6001701403657904,-0.5582505810268401
1368,-0.574619590556523,-0.5781448538754859,-0.6018715440238083,-0.5596617336152292,-0.5774230427234528,-0.5815332486234581,-0.6032326669502339,-0.5624762307204776
1369,-0.5796210740473953,-0.5908513341804422,-0.607826456826885,-0.5754756871035909,-0.5833509759918627,-0.5950868276154182,-0.6103785623138975,-0.5768434396788393
1370,-0.5939473572669982,-0.5883100381194453,-0.6179498085920869,-0.5766596194503109,-0.5964771139433367,-0.593392630241425,-0.6205869842620046,-0.5793788294950275
1371,-0.5897935828423755,-0.5840745446844693,-0.6061250531688529,-0.5695560253699767,-0.5943599949189178,-0.5883100381194453,-0.6082518077413823,-0.5734629199239407
1372,-0.583859619378643,-0.5815332486234723,-0.6061250531688529,-0.5653276955602564,-0.5875852140407289,-0.5859381617958377,-0.6078264568268708,-0.5667018804141151
1373,-0.5847073284448783,-0.5967810249894256,-0.6129306678009385,-0.5780126849894316,-0.5884320616504937,-0.6001694197373979,-0.61633347511696,-0.581069089372491
1374,-0.5965752553723718,-0.5908513341804422,-0.6205869842620189,-0.5788583509513785,-0.6011347757970924,-0.5942397289284145,-0.6231390897490314,-0.5802239594337664
1375,-0.5942016699868589,-0.5970351545955168,-0.6231390897490456,-0.5797040169133112,-0.5969005377482262,-0.599407030919096,-0.6248404934070635,-0.581069089372491
1376,-0.5999660916373557,-0.5984752223634047,-0.6248404934070493,-0.581395348837205,-0.6011347757970924,-0.5984752223634047,-0.6273925988940903,-0.581069089372491
1377,-0.5982706735048566,-0.5966963151207239,-0.6239897915780404,-0.5805496828752581,-0.6026591014946803,-0.5994917407877978,-0.6273925988940903,-0.5819142193112157
1378,-0.5986945280379814,-0.5942397289284287,-0.6239897915780404,-0.5805496828752581,-0.6028284710166361,-0.5992376111817066,-0.6265418970650671,-0.5819142193112157
1379,-0.595727546306108,-0.593392630241425,-0.6214376860910136,-0.5780126849894316,-0.5985942329677698,-0.5979669631512081,-0.6247554232241583,-0.5802239594337664
1380,-0.5964904844657326,-0.5959339263024219,-0.6205869842620189,-0.5797040169133112,-0.6002879281873135,-0.5997458703938889,-0.6231390897490314,-0.5844496091274038
1381,-0.5974229644386071,-0.6035578144853986,-0.6239897915780404,-0.5847780126849784,-0.6002879281873135,-0.6077933079203746,-0.6265418970650671,-0.5878301288823167
1382,-0.6033569279023538,-0.5914443032613406,-0.6197362824329957,-0.5856236786469253,-0.6068933395435465,-0.5950868276154182,-0.6222883879200367,-0.5886752588210413
1383,-0.5940321281736232,-0.6018636171114053,-0.6188855806039868,-0.5834249471458719,-0.5977473853579909,-0.6060991105463813,-0.6222883879200367,-0.5861398690048674
1384,-0.6025092188361043,-0.6027107157984091,-0.6316461080391207,-0.5940803382663802,-0.6070627090655023,-0.6077933079203746,-0.6341982135261475,-0.5962814282696058
1385,-0.6033569279023538,-0.5908513341804422,-0.6214376860910136,-0.5847780126849784,-0.6079942414362449,-0.59517153748412,-0.6231390897490314,-0.5878301288823167
1386,-0.5940321281736232,-0.5883100381194453,-0.6146320714589422,-0.5771670190274705,-0.5961383748994393,-0.5916984328674175,-0.6171841769459832,-0.5802239594337664
1387,-0.5897935828423755,-0.5840745446844693,-0.6120799659719154,-0.5695560253699767,-0.5918194520895952,-0.5874629394324415,-0.6137813696299332,-0.5709275301077525
1388,-0.5855550375111278,-0.5832274459974656,-0.6129306678009385,-0.5661733615222033,-0.5858915188211853,-0.5874629394324415,-0.6137813696299332,-0.569237270230289
1389,-0.5855550375111278,-0.5857687420584483,-0.6103785623139117,-0.5720930232558032,-0.5884320616504937,-0.5892418466751366,-0.6112292641429065,-0.5759983097401289
1390,-0.5872504556436269,-0.5789919525624754,-0.6086771586558797,-0.567019027484136,-0.5901257568700373,-0.5823803473104618,-0.6095278604849028,-0.569237270230289
1391,-0.5796210740473953,-0.5781448538754859,-0.604423649510835,-0.5619450317124688,-0.5825041283820838,-0.5811944091486652,-0.6061250531688529,-0.5641664905979269
1392,-0.5779256559148962,-0.5756035578144889,-0.6035729476818261,-0.5577167019027485,-0.5819113350552527,-0.5765353663701802,-0.6027222458528172,-0.5610395098246386
1393,-0.5770779468486467,-0.5754341380770995,-0.604423649510835,-0.5577167019027485,-0.5799635855527754,-0.5781448538754717,-0.6053594215227491,-0.5599408409042894
1394,-0.5753825287161476,-0.5798390512494791,-0.6010208421947993,-0.5610993657505219,-0.5774230427234528,-0.5849216433714446,-0.6029774564015327,-0.5650116205366515
1395,-0.583859619378643,-0.5800931808555845,-0.607826456826885,-0.5636363636363626,-0.5853834102553179,-0.5815332486234581,-0.6095278604849028,-0.5645045425734168
1396,-0.5821642012461297,-0.5798390512494791,-0.6086771586558797,-0.5636363636363626,-0.5833509759918627,-0.5832274459974656,-0.6103785623138975,-0.5658567504753904
1397,-0.5804687831136448,-0.5857687420584483,-0.6095278604848886,-0.5737843551797113,-0.5825041283820838,-0.5891571368064348,-0.6103785623138975,-0.5768434396788393
1398,-0.5872504556436269,-0.5900042354934527,-0.61633347511696,-0.5712473572938706,-0.5901257568700373,-0.5942397289284145,-0.6180348787749779,-0.5743080498626654
1399,-0.5914890009748746,-0.5849216433714588,-0.6154827732879653,-0.5729386892177502,-0.5939365711140283,-0.5891571368064348,-0.6180348787749779,-0.5743080498626654
1400,-0.588945873776126,-0.6008470986870122,-0.6180348787749921,-0.5822410147991519,-0.5935131473091388,-0.6017789072426893,-0.6210123351765162,-0.5844496091274038
1401,-0.6025092188361043,-0.6027107157984091,-0.6316461080391207,-0.5855391120507392,-0.6028284710166361,-0.6044049131723739,-0.6307954062101118,-0.5861398690048674
1402,-0.6042046369686034,-0.6039813638288933,-0.6329221607826412,-0.5852008456659519,-0.6059618071728039,-0.6060991105463813,-0.6316461080391207,-0.5869849989435778
1403,-0.6042046369686034,-0.5984752223634047,-0.6290940025520939,-0.5856236786469253,-0.6070627090655023,-0.6017789072426893,-0.6307103360272208,-0.5869849989435778
1404,-0.5999660916373557,-0.6086404066073783,-0.6290940025520939,-0.5911205073995802,-0.6027437862556582,-0.611181702668361,-0.6307103360272208,-0.5912106486372295
1405,-0.6092908913661006,-0.6083015671325711,-0.6358996171841795,-0.5906976744186068,-0.6104500995045896,-0.6088098263447677,-0.6358996171841653,-0.5937460384534177
1406,-0.6084431822998368,-0.609487505294382,-0.6376010208421832,-0.5906976744186068,-0.6121437947241333,-0.6120288013553505,-0.639302424500201,-0.5920557785759542
1407,-0.6109863094985855,-0.609487505294382,-0.64015312632921,-0.5983086680761147,-0.6146843375534559,-0.6120288013553505,-0.6401531263292242,-0.5988168180857798
1408,-0.6109863094985855,-0.6052520118593918,-0.6358996171841795,-0.5915433403805537,-0.612990642333898,-0.6094875052943536,-0.6367503190131742,-0.5920557785759542
1409,-0.606747764167352,-0.6154171961033654,-0.6358996171841795,-0.6014376321353012,-0.6104500995045896,-0.6188055908513377,-0.6367503190131742,-0.6030424677794173
1410,-0.6169202729623322,-0.611181702668361,-0.6418545299872278,-0.5966173361522209,-0.6189185756023221,-0.613722998729358,-0.6404083368779254,-0.5988168180857798
1411,-0.6126817276310845,-0.6128759000423685,-0.639302424500201,-0.5945877378435398,-0.6146843375534559,-0.6130453197797578,-0.6401531263292242,-0.595436298330867
1412,-0.6101386004323359,-0.6027107157984091,-0.6333475116971528,-0.5932346723044333,-0.6140068594656469,-0.6077933079203746,-0.6341982135261475,-0.593069934502438
1413,-0.6050523460348387,-0.5959339263024219,-0.6265418970650671,-0.587230443974633,-0.6062158614557234,-0.6010165184244016,-0.629944704381117,-0.5878301288823167
1414,-0.5982706735048566,-0.6060991105463813,-0.6265418970650671,-0.588160676532766,-0.6019816234068713,-0.6103346039813573,-0.629008932369203,-0.5920557785759542
1415,-0.6084431822998368,-0.6010165184244016,-0.630795406210126,-0.5906976744186068,-0.6104500995045896,-0.6044049131723739,-0.6329221607826412,-0.5920557785759542
1416,-0.6058152841944633,-0.6027107157984091,-0.6316461080391207,-0.5864693446088864,-0.6049455900410692,-0.6069462092333708,-0.6324968098681438,-0.5886752588210413
1417,-0.6033569279023538,-0.6018636171114053,-0.6290940025520939,-0.5863002114164857,-0.6045221662361797,-0.6052520118593776,-0.6316461080391207,-0.5869849989435778
1418,-0.6033569279023538,-0.6027107157984091,-0.6324968098681296,-0.5862156448202853,-0.607909556675267,-0.6069462092333708,-0.6337728626116501,-0.5869849989435778
1419,-0.6042046369686034,-0.5984752223634047,-0.6282433007230992,-0.5864693446088864,-0.607909556675267,-0.6024565861922895,-0.629944704381117,-0.5886752588210413
1420,-0.5999660916373557,-0.5942397289284287,-0.6239897915780404,-0.581395348837205,-0.6034212643434813,-0.5981363828886117,-0.6256911952360582,-0.5836044791886792
1421,-0.595727546306108,-0.5950868276154324,-0.6248404934070493,-0.5788583509513785,-0.5991023415336372,-0.5993223210503942,-0.6256911952360582,-0.581069089372491
1422,-0.5974229644386071,-0.6010165184244016,-0.6248404934070493,-0.5822410147991519,-0.6011347757970924,-0.6060991105463813,-0.6265418970650671,-0.5861398690048674
1423,-0.6025092188361043,-0.6018636171114053,-0.6290940025520939,-0.588160676532766,-0.6062158614557234,-0.6060991105463813,-0.6290940025520939,-0.589520388759766
1424,-0.6050523460348387,-0.609487505294382,-0.6333475116971528,-0.5906976744186068,-0.6070627090655023,-0.6120288013553505,-0.6341982135261475,-0.5937460384534177
1425,-0.6092908913661006,-0.613722998729358,-0.6376010208421832,-0.5983086680761147,-0.612990642333898,-0.6162642947903407,-0.6376010208421974,-0.5971265582083163
1426,-0.6177679820285675,-0.606946209233385,-0.6358996171841795,-0.5983086680761147,-0.6172248803827785,-0.6103346039813573,-0.6376010208421974,-0.5971265582083163
1427,-0.6059000551011025,-0.6044049131723881,-0.6341982135261475,-0.5896828752642733,-0.6096032518948249,-0.6077933079203746,-0.6324968098681438,-0.5903655186985048
1428,-0.606747764167352,-0.6010165184244016,-0.6290940025520939,-0.5864693446088864,-0.6062158614557234,-0.6010165184244016,-0.6256061250531673,-0.5878301288823167
1429,-0.6016615097698548,-0.5950868276154324,-0.6248404934070493,-0.5850317124735795,-0.6028284710166361,-0.5984752223634047,-0.6215227562739187,-0.5819142193112157
